"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96704,3.1,percent,2.9,3.2,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96704,3.1,percent,3.0,3.2,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96705,2.8,percent,2.6,3.1,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96705,2.4,percent,2.2,2.5,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96705,2.6,percent,2.4,2.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96705,2.6,percent,2.5,2.7,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96706,2.3,percent,2.1,2.5,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96706,2.0,percent,2.0,2.0,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96706,2.2,percent,2.1,2.2,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96706,2.3,percent,2.3,2.4,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96707,2.3,percent,2.1,2.5,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96707,2.0,percent,2.0,2.1,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96707,2.2,percent,2.1,2.2,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96707,2.3,percent,2.3,2.3,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96708,2.6,percent,2.4,2.8,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96708,2.4,percent,2.2,2.5,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96708,2.4,percent,2.3,2.5,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96708,2.5,percent,2.4,2.6,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96710,3.6,percent,3.3,4.0,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96710,3.4,percent,3.3,3.6,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96710,3.5,percent,3.4,3.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96710,3.6,percent,3.4,3.8,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96712,2.5,percent,2.3,2.7,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96712,2.3,percent,2.2,2.3,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96712,2.4,percent,2.3,2.4,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96712,2.6,percent,2.5,2.6,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96713,3.1,percent,2.9,3.4,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96713,2.8,percent,2.7,3.0,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96713,2.8,percent,2.7,3.0,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96713,3.2,percent,3.1,3.4,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96714,3.4,percent,3.1,3.7,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96714,3.5,percent,3.2,3.7,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96714,3.5,percent,3.3,3.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96714,3.5,percent,3.4,3.6,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96716,3.0,percent,2.7,3.2,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96716,2.6,percent,2.5,2.8,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96716,2.8,percent,2.7,3.0,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96716,2.8,percent,2.7,3.0,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96717,3.0,percent,2.7,3.2,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96717,2.8,percent,2.7,2.9,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96717,2.8,percent,2.7,2.9,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96717,3.1,percent,3.0,3.2,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96719,3.2,percent,2.9,3.5,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96719,3.0,percent,2.8,3.1,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96719,3.0,percent,2.9,3.1,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96719,3.1,percent,3.0,3.3,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96720,3.2,percent,3.0,3.5,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96720,3.0,percent,3.0,3.1,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96720,3.1,percent,3.1,3.2,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Kidney Disease","This indicator shows the percent of adults who have ever been told by a doctor, nurse or other health professional that they have kidney disease.","Zip Code",96720,3.2,percent,3.2,3.3,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
